STATE,state,year,wbgt_26_diff,wbgt_30_diff
WI,55,2009,-0.36165268125005356,0
WI,55,2010,0.612751921560899,0.014441955461852682
WI,55,2011,0.7345887881862456,0.20386258440046862
WI,55,2012,1.225050828482006,0.006693899064435367
WI,55,2013,0.020687406449146906,0
WI,55,2014,-0.04547768528221319,0
WI,55,2015,0.5533812326599075,0
WI,55,2016,1.003200101045171,-0.017195882171142773
WI,55,2017,0.11405432316614239,0
WI,55,2018,0.7772812219760699,0
WI,55,2019,0.04462957621913377,-0.010682480578239228
WI,55,2020,1.6008338484395406,0
WV,54,1982,-1.374923890576341,0
WV,54,1983,-3.3389591046544247,0.017235825679151294
WV,54,1984,-0.6883622631123609,0
WV,54,1985,-1.545177740435503,0
WV,54,1986,-2.1760242088650683,0
WV,54,1987,-3.839242099723913,0
WV,54,1988,-4.554662175429742,0.10755288484522757
WV,54,1989,-2.4237368586010417,-0.039805958799532276
WV,54,1990,-2.244921317860049,0.029109683088921843
WV,54,1991,-3.937412573505556,0
WV,54,1992,-0.9524119869915968,0
WV,54,1993,-4.907648723831455,0
WV,54,1994,-3.578527638434191,0
WV,54,1995,-3.7023607946028143,-0.04080334537783775
WV,54,1996,-1.205813015730655,0
WV,54,1997,-1.8594539177579117,-0.0179071297944364
WV,54,1998,-1.889670853852965,0
WV,54,1999,-5.179126068364825,0.05728565936178393
WV,54,2000,-1.2047418900972626,0
WV,54,2001,-2.728448885447669,0
WV,54,2002,-5.214812345786179,0
WV,54,2003,-1.7924560950711328,0
WV,54,2004,-0.5816403025405796,0
WV,54,2005,-3.1969164022649013,-0.03621075382539471
WV,54,2006,-2.7637277606407222,0
WV,54,2007,-2.8182712917886414,0
WV,54,2008,-1.043259494140481,0
WV,54,2009,-0.3627011943412305,0
WV,54,2010,-4.299241708579377,-0.02775526553908156
WV,54,2011,-3.890543290185475,0.050678683427395524
WV,54,2012,-3.8643896716372037,0.008415987385197207
WV,54,2013,-2.145536723268278,0
WV,54,2014,-0.4688866918610375,0
WV,54,2015,-1.4630029617464229,0
WV,54,2016,-4.49838187934485,0
WV,54,2017,-1.3989992888838616,0
WV,54,2018,-5.0975699412590165,0.03597517438347888
WV,54,2019,-4.394603974171718,0
WV,54,2020,-5.066205704973218,0
WY,56,1982,0.9850944221186191,0
WY,56,1983,2.492761157473142,0
WY,56,1984,0.07417979119299786,0
WY,56,1985,1.4767579483030246,0
WY,56,1986,0.6253013326648693,0
WY,56,1987,1.9826757114142899,0
WY,56,1988,3.3009334231055103,0
WY,56,1989,2.604395320116523,0
WY,56,1990,2.950712778763065,0
WY,56,1991,2.012531847144108,0
WY,56,1992,0.007255570529447385,0
WY,56,1993,0.03283582089552239,0
WY,56,1994,0.6720762444753887,0
WY,56,1995,3.6583359974798286,0
WY,56,1996,0.8052456540976358,0
WY,56,1997,0.9326846591476524,0
WY,56,1998,1.8303279536196648,0
WY,56,1999,1.6854516247102365,0
WY,56,2000,2.7899322726847253,0
WY,56,2001,4.694108163416356,0
WY,56,2002,4.2273709267019255,0
WY,56,2003,4.777146298112992,0
WY,56,2004,1.2177883760066153,0
WY,56,2005,2.8959594129431223,0
WY,56,2006,4.0396648726627085,0
WY,56,2007,3.781058669142788,0
WY,56,2008,0.963208739697691,0
WY,56,2009,0,0
WY,56,2010,0.5042564636337805,0
WY,56,2011,1.5617475382672255,0
WY,56,2012,4.017048853358137,0
WY,56,2013,0.8433844132808205,0
WY,56,2014,1.2785206640732605,0
WY,56,2015,0.22120855690951216,0
WY,56,2016,1.1775147198072924,0
WY,56,2017,0.6920130928786242,0
WY,56,2018,1.3201966284793176,0
WY,56,2019,0.2716417910447761,0
WY,56,2020,1.7587700269243554,0
USA,99,1982,15.843080625887186,0.4945267863444886
USA,99,1983,11.972358561331056,0.9253445583904291
USA,99,1984,14.477366989985022,0.9069927853453169
USA,99,1985,14.227380013065439,0.5362041944001763
USA,99,1986,16.958234884745206,1.0410976250657913
USA,99,1987,12.844689479125037,0.5864616347223068
USA,99,1988,11.301059504088173,0.8545155381701155
USA,99,1989,13.601917010013981,0.5509615283806921
USA,99,1990,15.401438479160973,0.8866671320034627
USA,99,1991,13.840389754526967,0.3730358645354511
USA,99,1992,12.640706846949872,0.5413255043611384
USA,99,1993,13.66570280386538,0.7996977015063305
USA,99,1994,11.162404589041458,0.8163537958200752
USA,99,1995,11.790371839639363,1.2609882116074833
USA,99,1996,13.318840369024056,1.3150909905309511
USA,99,1997,12.020049453794144,0.8858694341544657
USA,99,1998,15.431407360542153,2.064368844058257
USA,99,1999,11.149929624100572,1.2676529287386546
USA,99,2000,15.110549635788878,1.226735360603132
USA,99,2001,12.94834168495731,0.7085743610147361
USA,99,2002,12.542191101217675,0.7476785310324292
USA,99,2003,12.417962341391288,0.9323891296257905
USA,99,2004,11.380934870687035,0.5872397937282474
USA,99,2005,12.065713887011022,0.972339788509943
USA,99,2006,10.747379258074183,0.7948269383313447
USA,99,2007,10.604865597139913,1.0038175664351636
USA,99,2008,11.150851949954017,0.5837739836385847
USA,99,2009,11.451803600962979,0.5843135554992802
USA,99,2010,11.884218147162336,1.5503096768531917
USA,99,2011,12.626990379601907,1.0924945970674984
USA,99,2012,9.894092335246235,0.6022982510421223
USA,99,2013,10.325118252026712,0.44147048716546317
USA,99,2014,11.071599295281715,0.37728381930432764
USA,99,2015,10.995315241125034,0.8796523615775971
USA,99,2016,11.39328683214773,0.727387653307983
USA,99,2017,10.106289100800197,0.672796068756465
USA,99,2018,12.435164487940717,0.6138282009455373
USA,99,2019,11.844805660040898,0.8748536868937731
USA,99,2020,10.285049317536902,1.2082616482547288
