STATE,state,year,fed_prison_type,wbgt_26_prison,wbgt_28_prison,wbgt_30_prison,wbgt_35_prison,wbgt_26_state,wbgt_28_state,wbgt_30_state,wbgt_35_state,wbgt_26_diff,wbgt_28_diff,wbgt_30_diff,wbgt_35_diff
KY,21,2005,Work camp,17.788990825688074,2.522935779816514,0.24508519003931847,0,28.49365248920445,7.198692627945974,0.9938815255638526,0,-10.704661663516376,-4.67575684812946,-0.7487963355245341,0
KY,21,2006,Administrative facility,18,1,0,0,29.0625304705422,7.549016066641402,0.1808179152686065,0,-11.0625304705422,-6.549016066641402,-0.1808179152686065,0
KY,21,2006,FCI,20.937688442211055,1.5155778894472363,0,0,29.0625304705422,7.549016066641402,0.1808179152686065,0,-8.124842028331145,-6.033438177194165,-0.1808179152686065,0
KY,21,2006,USP,17.045792563600784,0.4771037181996086,0,0,29.0625304705422,7.549016066641402,0.1808179152686065,0,-12.016737906941415,-7.071912348441793,-0.1808179152686065,0
KY,21,2006,Work camp,18.982961992136303,1.056356487549148,0,0,29.0625304705422,7.549016066641402,0.1808179152686065,0,-10.079568478405896,-6.492659579092254,-0.1808179152686065,0
KY,21,2007,Administrative facility,19,4,0,0,27.51785126972433,7.627773058389277,0.08154492523736853,0,-8.517851269724328,-3.627773058389277,-0.08154492523736853,0
KY,21,2007,FCI,15.515577889447236,2.577889447236181,0,0,27.51785126972433,7.627773058389277,0.08154492523736853,0,-12.002273380277092,-5.049883611153096,-0.08154492523736853,0
KY,21,2007,USP,17.431311154598827,2.385518590998043,0,0,27.51785126972433,7.627773058389277,0.08154492523736853,0,-10.086540115125501,-5.242254467391234,-0.08154492523736853,0
KY,21,2007,Work camp,16.959370904325034,2.8440366972477062,0,0,27.51785126972433,7.627773058389277,0.08154492523736853,0,-10.558480365399294,-4.783736361141571,-0.08154492523736853,0
KY,21,2008,Administrative facility,5,0,0,0,16.363648803066194,1.213778573656407,0,0,-11.363648803066194,-1.213778573656407,0,0
KY,21,2008,FCI,5.0311557788944725,0,0,0,16.363648803066194,1.213778573656407,0,0,-11.332493024171722,-1.213778573656407,0,0
KY,21,2008,USP,6.477103718199609,0,0,0,16.363648803066194,1.213778573656407,0,0,-9.886545084866587,-1.213778573656407,0,0
KY,21,2008,Work camp,5.435124508519004,0,0,0,16.363648803066194,1.213778573656407,0,0,-10.928524294547191,-1.213778573656407,0,0
KY,21,2009,Administrative facility,4,0,0,0,10.174312508889123,2.11997060972316,0,0,-6.174312508889123,-2.11997060972316,0,0
KY,21,2009,FCI,2.5155778894472363,0,0,0,10.174312508889123,2.11997060972316,0,0,-7.658734619441887,-2.11997060972316,0,0
KY,21,2009,USP,4.091585127201566,0,0,0,10.174312508889123,2.11997060972316,0,0,-6.082727381687557,-2.11997060972316,0,0
KY,21,2009,Work camp,3.5766710353866316,0,0,0,10.174312508889123,2.11997060972316,0,0,-6.597641473502492,-2.11997060972316,0,0
KY,21,2010,Administrative facility,29,5,0,0,44.791670346126814,16.503082697706592,1.883649260980429,0,-15.791670346126814,-11.503082697706592,-1.883649260980429,0
KY,21,2010,FCI,27.42211055276382,6,0.5155778894472361,0,44.791670346126814,16.503082697706592,1.883649260980429,0,-17.369559793362995,-10.503082697706592,-1.3680713715331927,0
KY,21,2010,USP,38.47710371819961,10.385518590998043,0,0,44.791670346126814,16.503082697706592,1.883649260980429,0,-6.314566627927206,-6.117564106708549,-1.883649260980429,0
KY,21,2010,Work camp,29.968545216251638,7.022280471821756,0.24508519003931847,0,44.791670346126814,16.503082697706592,1.883649260980429,0,-14.823125129875176,-9.480802225884837,-1.6385640709411105,0
KY,21,2011,Administrative facility,34,7,1,0,39.95179436704854,12.888788068683727,2.3784454942863085,0,-5.951794367048542,-5.888788068683727,-1.3784454942863085,0
KY,21,2011,FCI,25.609045226130654,5.6402010050251254,0,0,39.95179436704854,12.888788068683727,2.3784454942863085,0,-14.342749140917888,-7.248587063658602,-2.3784454942863085,0
KY,21,2011,USP,23.431311154598827,2.954207436399217,0,0,39.95179436704854,12.888788068683727,2.3784454942863085,0,-16.520483212449715,-9.93458063228451,-2.3784454942863085,0
KY,21,2011,Work camp,27.634338138925294,5.4036697247706424,0.5766710353866317,0,39.95179436704854,12.888788068683727,2.3784454942863085,0,-12.317456228123248,-7.485118343913085,-1.801774458899677,0
KY,21,2012,Administrative facility,22,10,0,0,29.82925682535812,14.021760468929651,0.6466903608018933,0,-7.829256825358119,-4.021760468929651,-0.6466903608018933,0
KY,21,2012,FCI,21.093467336683418,6.546733668341709,0,0,29.82925682535812,14.021760468929651,0.6466903608018933,0,-8.735789488674701,-7.475026800587942,-0.6466903608018933,0
KY,21,2012,USP,20.908414872798435,5.522896281800391,0,0,29.82925682535812,14.021760468929651,0.6466903608018933,0,-8.920841952559684,-8.49886418712926,-0.6466903608018933,0
KY,21,2012,Work camp,21.370904325032765,7.365661861074705,0,0,29.82925682535812,14.021760468929651,0.6466903608018933,0,-8.458352500325354,-6.656098607854946,-0.6466903608018933,0
KY,21,2013,Administrative facility,15,0,0,0,18.079471402385256,2.145748740726487,0,0,-3.0794714023852556,-2.145748740726487,0,0
KY,21,2013,FCI,7.6402010050251254,0,0,0,18.079471402385256,2.145748740726487,0,0,-10.43927039736013,-2.145748740726487,0,0
KY,21,2013,USP,6.9542074363992175,0,0,0,18.079471402385256,2.145748740726487,0,0,-11.125263965986038,-2.145748740726487,0,0
KY,21,2013,Work camp,9.408912188728703,0.28833551769331583,0,0,18.079471402385256,2.145748740726487,0,0,-8.670559213656553,-1.8574132230331712,0,0
KY,21,2014,Administrative facility,13,0,0,0,16.465771276017705,2.23266489955155,0.06010425194340402,0,-3.465771276017705,-2.23266489955155,-0.06010425194340402,0
KY,21,2014,FCI,2.5467336683417083,0,0,0,16.465771276017705,2.23266489955155,0.06010425194340402,0,-13.919037607675996,-2.23266489955155,-0.06010425194340402,0
KY,21,2014,USP,4.477103718199609,0,0,0,16.465771276017705,2.23266489955155,0.06010425194340402,0,-11.988667557818097,-2.23266489955155,-0.06010425194340402,0
KY,21,2014,Work camp,6.422018348623853,0,0,0,16.465771276017705,2.23266489955155,0.06010425194340402,0,-10.043752927393852,-2.23266489955155,-0.06010425194340402,0
KY,21,2015,Administrative facility,12,0,0,0,20.104730594704236,4.241406995420767,0.21556374779132498,0,-8.104730594704236,-4.241406995420767,-0.21556374779132498,0
KY,21,2015,FCI,8.031155778894473,0.5155778894472361,0,0,20.104730594704236,4.241406995420767,0.21556374779132498,0,-12.073574815809764,-3.7258291059735305,-0.21556374779132498,0
KY,21,2015,USP,11.091585127201565,0,0,0,20.104730594704236,4.241406995420767,0.21556374779132498,0,-9.013145467502671,-4.241406995420767,-0.21556374779132498,0
KY,21,2015,Work camp,10.631716906946265,0.24508519003931847,0,0,20.104730594704236,4.241406995420767,0.21556374779132498,0,-9.473013687757971,-3.996321805381448,-0.21556374779132498,0
KY,21,2016,Administrative facility,27,1,0,0,37.645248773395345,6.766906830295029,0.1094735362833102,0,-10.645248773395345,-5.766906830295029,-0.1094735362833102,0
KY,21,2016,FCI,22.186934673366835,1.0311557788944723,0,0,37.645248773395345,6.766906830295029,0.1094735362833102,0,-15.45831410002851,-5.735751051400556,-0.1094735362833102,0
KY,21,2016,USP,27.045792563600784,0.9542074363992172,0,0,37.645248773395345,6.766906830295029,0.1094735362833102,0,-10.59945620979456,-5.812699393895811,-0.1094735362833102,0
KY,21,2016,Work camp,25.494102228047183,0.9646133682830931,0,0,37.645248773395345,6.766906830295029,0.1094735362833102,0,-12.151146545348162,-5.802293462011936,-0.1094735362833102,0
KY,21,2017,Administrative facility,9,1,0,0,15.912846559041563,3.208444223997271,0.1495429337079938,0,-6.912846559041563,-2.208444223997271,-0.1495429337079938,0
